"EventID","SeineLength","SeineWidth","SeineDepth","SeineVolume","TrapStatus","TrapHours","RevCounter","TotalRevs","CommentRevs"
9677,30,5,0.5,75,NA,NA,NA,NA,""
9681,30,5,1,150,NA,NA,NA,NA,""
9680,30,5,0.7,105,NA,NA,NA,NA,""
9679,30,5,0.7,105,NA,NA,NA,NA,""
9714,30,8,0.8,192,NA,NA,NA,NA,""
9713,30,4,0.9,108,NA,NA,NA,NA,""
9712,30,5,0.7,105,NA,NA,NA,NA,""
9711,30,5,0.4,60,NA,NA,NA,NA,""
9710,30,5,0.5,75,NA,NA,NA,NA,""
9709,30,5,0.5,75,NA,NA,NA,NA,""
9708,27,5,0.5,67.5,NA,NA,NA,NA,""
9707,22,5,0.5,55,NA,NA,NA,NA,""
9722,28,8,0.6,134.4000092,NA,NA,NA,NA,""
9721,30,4,0.7,84,NA,NA,NA,NA,""
9720,30,5,0.5,75,NA,NA,NA,NA,""
9719,30,5,0.4,60,NA,NA,NA,NA,""
9715,28,5,0.6,84,NA,NA,NA,NA,""
9718,30,5,0.5,75,NA,NA,NA,NA,""
9716,28,5,0.6,84,NA,NA,NA,NA,""
9717,30,5,0.5,75,NA,NA,NA,NA,""
9766,30,8,0.7,168,NA,NA,NA,NA,""
9765,30,4,0.6,72,NA,NA,NA,NA,""
9764,30,5,0.3,45,NA,NA,NA,NA,""
9759,26,5,0.5,65,NA,NA,NA,NA,""
9760,28,5,0.6,84,NA,NA,NA,NA,""
9761,30,5,0.5,75,NA,NA,NA,NA,""
9763,30,5,0.5,75,NA,NA,NA,NA,""
9762,30,5,0.4,60,NA,NA,NA,NA,""
9777,23,5,0.7,80.5,NA,NA,NA,NA,""
9778,23,5,0.7,80.5,NA,NA,NA,NA,""
9779,30,5,0.6,90,NA,NA,NA,NA,""
9784,30,8,0.5,120,NA,NA,NA,NA,""
9783,30,4,0.6,72,NA,NA,NA,NA,""
9780,30,5,0.5,75,NA,NA,NA,NA,""
9782,30,5,0.7,105,NA,NA,NA,NA,""
9785,24,5,0.3,36,NA,NA,NA,NA,""
9786,22,5,0.5,55,NA,NA,NA,NA,""
9787,30,5,0.3,45,NA,NA,NA,NA,""
9793,30,8,0.8,192,NA,NA,NA,NA,""
9791,30,4,1,120,NA,NA,NA,NA,""
9790,30,5,0.7,105,NA,NA,NA,NA,""
9789,30,5,0.5,75,NA,NA,NA,NA,""
9788,30,5,0.3,45,NA,NA,NA,NA,""
9802,22,5,0.3,33,NA,NA,NA,NA,""
9809,30,8,1.1,264,NA,NA,NA,NA,""
9808,30,4,1.2,144,NA,NA,NA,NA,""
9807,30,5,0.9,135,NA,NA,NA,NA,""
9806,30,5,0.8,120,NA,NA,NA,NA,""
9805,30,5,0.5,75,NA,NA,NA,NA,""
9804,30,5,0.3,45,NA,NA,NA,NA,""
9803,23,5,0.4,46,NA,NA,NA,NA,""
9810,21,5,0.3,31.50000191,NA,NA,NA,NA,""
9811,22,5,0.4,44,NA,NA,NA,NA,""
9818,30,8,0.5,120,NA,NA,NA,NA,""
9816,30,4,0.7,84,NA,NA,NA,NA,""
9815,30,5,0.7,105,NA,NA,NA,NA,""
9814,30,5,0.7,105,NA,NA,NA,NA,""
9813,30,5,0.6,90,NA,NA,NA,NA,""
9819,22,5,0.3,33,NA,NA,NA,NA,""
9820,21,5,0.5,52.5,NA,NA,NA,NA,""
9821,30,5,0.4,60,NA,NA,NA,NA,""
9826,30,8,1,240,NA,NA,NA,NA,""
9825,30,4,0.9,108,NA,NA,NA,NA,""
9824,30,5,0.6,90,NA,NA,NA,NA,""
9823,30,6,0.4,72,NA,NA,NA,NA,""
9822,30,5,0.4,60,NA,NA,NA,NA,""
9834,30,4,1,120,NA,NA,NA,NA,""
9831,30,5,0.9,135,NA,NA,NA,NA,""
9829,30,5,0.4,60,NA,NA,NA,NA,""
9828,18,5,0.5,45,NA,NA,NA,NA,""
9827,19,4,0.4,30.39999962,NA,NA,NA,NA,""
9832,30,7,0.5,105,NA,NA,NA,NA,""
9833,30,5,0.6,90,NA,NA,NA,NA,""
9836,19,5,0.5,47.5,NA,NA,NA,NA,""
9837,17,5,0.7,59.5,NA,NA,NA,NA,""
9843,30,8,0.9,216,NA,NA,NA,NA,""
9842,30,4,0.9,108,NA,NA,NA,NA,""
9841,30,5,0.7,105,NA,NA,NA,NA,""
9840,30,5,0.6,90,NA,NA,NA,NA,""
9839,30,5,0.4,60,NA,NA,NA,NA,""
9838,30,5,0.5,75,NA,NA,NA,NA,""
9844,20,5,0.5,50,NA,NA,NA,NA,""
9858,18,5,0.5,45,NA,NA,NA,NA,""
9863,30,4,0.7,84,NA,NA,NA,NA,""
9862,30,5,0.5,75,NA,NA,NA,NA,""
9861,30,5,0.4,60,NA,NA,NA,NA,""
9860,30,5,0.4,60,NA,NA,NA,NA,""
9859,30,5,0.6,90,NA,NA,NA,NA,""
9850,18,5,0.5,45,NA,NA,NA,NA,""
9851,17,5,0.5,42.5,NA,NA,NA,NA,""
9856,30,4,0.8,96,NA,NA,NA,NA,""
9852,30,5,0.4,60,NA,NA,NA,NA,""
9855,30,5,0.8,120,NA,NA,NA,NA,""
9854,30,5,0.5,75,NA,NA,NA,NA,""
9853,30,5,0.3,45,NA,NA,NA,NA,""
9882,30,4,0.7,84,NA,NA,NA,NA,""
9878,23,5,0.3,34.5,NA,NA,NA,NA,""
9877,16,5,0.4,32,NA,NA,NA,NA,""
9879,30,5,0.3,45,NA,NA,NA,NA,""
9876,17,5,0.3,25.50000191,NA,NA,NA,NA,""
9881,30,5,0.7,105,NA,NA,NA,NA,""
9880,30,5,0.5,75,NA,NA,NA,NA,""
9903,30,5,0.6,90,NA,NA,NA,NA,""
9902,30,5,0.4,60,NA,NA,NA,NA,""
9901,30,5,0.3,45,NA,NA,NA,NA,""
9900,27,5,0.3,40.5,NA,NA,NA,NA,""
9904,30,4,0.8,96,NA,NA,NA,NA,""
9899,17,5,0.4,34,NA,NA,NA,NA,""
9898,18,5,0.3,27.00000191,NA,NA,NA,NA,""
9918,30,4,0.9,108,NA,NA,NA,NA,""
9917,30,5,0.8,120,NA,NA,NA,NA,""
9916,30,5,0.7,105,NA,NA,NA,NA,""
9915,30,5,0.8,120,NA,NA,NA,NA,""
9914,30,4,0.3,36,NA,NA,NA,NA,""
9913,16,5,0.5,40,NA,NA,NA,NA,""
9912,17,4,0.4,27.20000076,NA,NA,NA,NA,""
9930,30,4,1,120,NA,NA,NA,NA,""
9929,30,5,0.8,120,NA,NA,NA,NA,""
9928,30,5,0.6,90,NA,NA,NA,NA,""
9927,30,5,0.3,45,NA,NA,NA,NA,""
9926,23,5,0.5,57.5,NA,NA,NA,NA,""
9925,15,5,0.5,37.5,NA,NA,NA,NA,""
9924,18,5,0.5,45,NA,NA,NA,NA,""
9948,30,4,0.8,96,NA,NA,NA,NA,""
9947,30,5,0.7,105,NA,NA,NA,NA,""
9946,30,5,0.7,105,NA,NA,NA,NA,""
9945,30,5,0.7,105,NA,NA,NA,NA,""
9944,23,5,0.6,69,NA,NA,NA,NA,""
9943,13,5,0.5,32.5,NA,NA,NA,NA,""
9942,17,5,0.5,42.5,NA,NA,NA,NA,""
9959,4,4,0.3,4.800000191,NA,NA,NA,NA,""
9960,7,7,0.5,24.5,NA,NA,NA,NA,""
9964,7,7,0.6,29.40000153,NA,NA,NA,NA,""
9962,30,4,0.5,60,NA,NA,NA,NA,""
9963,30,5,0.3,45,NA,NA,NA,NA,""
9961,14,5,1.4,98,NA,NA,NA,NA,""
9967,30,8,0.6,144,NA,NA,NA,NA,""
9966,30,8,0.7,168,NA,NA,NA,NA,""
9965,30,8,0.5,120,NA,NA,NA,NA,""
9972,7,8,1.2,67.20000458,NA,NA,NA,NA,""
9971,30,7,0.7,147,NA,NA,NA,NA,""
9970,30,8,0.7,168,NA,NA,NA,NA,""
9969,30,7,0.7,147,NA,NA,NA,NA,""
9968,30,8,0.8,192,NA,NA,NA,NA,""
10481,30,5,0.7,105,NA,NA,NA,NA,""
9976,6,6,0.4,14.40000057,NA,NA,NA,NA,""
9977,6,7,0.6,25.20000076,NA,NA,NA,NA,""
9978,8,8,0.6,38.40000153,NA,NA,NA,NA,""
9979,30,5,0.2,30,NA,NA,NA,NA,""
9980,30,8,0.8,192,NA,NA,NA,NA,""
9981,30,6,0.8,144,NA,NA,NA,NA,""
9982,30,5,0.9,135,NA,NA,NA,NA,""
9983,30,5,0.7,105,NA,NA,NA,NA,""
9989,19,8,1.3,197.5999908,NA,NA,NA,NA,""
9988,30,5,0.7,105,NA,NA,NA,NA,""
9987,29,5,0.7,101.5,NA,NA,NA,NA,""
9986,30,5,0.9,135,NA,NA,NA,NA,""
9985,30,6,0.8,144,NA,NA,NA,NA,""
9984,12,8,1.3,124.7999954,NA,NA,NA,NA,""
10014,30,8,1.1,264,NA,NA,NA,NA,""
10003,9,3,0.1,2.700000048,NA,NA,NA,NA,""
10004,30,3,0.4,36,NA,NA,NA,NA,""
10005,30,5,0.2,30,NA,NA,NA,NA,""
10012,30,4,0.5,60,NA,NA,NA,NA,""
10011,30,5,0.5,75,NA,NA,NA,NA,""
10006,30,8,0.5,120,NA,NA,NA,NA,""
10009,30,5,0.7,105,NA,NA,NA,NA,""
10008,30,5,0.6,90,NA,NA,NA,NA,""
10007,30,5,0.6,90,NA,NA,NA,NA,""
10027,30,8,0.7,168,NA,NA,NA,NA,""
10026,30,4,0.9,108,NA,NA,NA,NA,""
10025,30,5,0.6,90,NA,NA,NA,NA,""
10024,30,5,0.6,90,NA,NA,NA,NA,""
10023,30,5,0.7,105,NA,NA,NA,NA,""
10022,30,5,0.8,120,NA,NA,NA,NA,""
10021,30,4,0.9,108,NA,NA,NA,NA,""
10020,30,4,1,120,NA,NA,NA,NA,""
10033,30,5,0.8,120,NA,NA,NA,NA,""
10034,30,5,0.9,135,NA,NA,NA,NA,""
10035,30,5,0.9,135,NA,NA,NA,NA,""
10040,30,8,0.9,216,NA,NA,NA,NA,""
10039,30,4,1.2,144,NA,NA,NA,NA,""
10038,30,5,1,150,NA,NA,NA,NA,""
10036,30,5,0.6,90,NA,NA,NA,NA,""
10037,30,5,0.6,90,NA,NA,NA,NA,""
10067,8,6,0.3,14.40000057,NA,NA,NA,NA,""
10069,8,3,0.4,9.600000381,NA,NA,NA,NA,""
10068,30,4,0.4,48,NA,NA,NA,NA,""
10070,30,7,0.3,63.00000381,NA,NA,NA,NA,""
10071,30,8,0.4,96,NA,NA,NA,NA,""
10079,30,5,0.9,135,NA,NA,NA,NA,""
10077,30,5,0.7,105,NA,NA,NA,NA,""
10076,30,5,0.8,120,NA,NA,NA,NA,""
10075,30,5,0.8,120,NA,NA,NA,NA,""
10074,15,8,1.2,144,NA,NA,NA,NA,""
10073,30,4,1.1,132,NA,NA,NA,NA,""
10080,25,4,0.5,50,NA,NA,NA,NA,""
10081,30,4,0.2,24,NA,NA,NA,NA,""
10082,30,8,0.4,96,NA,NA,NA,NA,""
10089,30,5,0.4,60,NA,NA,NA,NA,""
10088,30,5,0.6,90,NA,NA,NA,NA,""
10087,30,5,0.5,75,NA,NA,NA,NA,""
10086,30,8,0.9,216,NA,NA,NA,NA,""
10085,30,8,0.6,144,NA,NA,NA,NA,""
10084,30,5,0.7,105,NA,NA,NA,NA,""
10083,30,5,0.5,75,NA,NA,NA,NA,""
10119,30,4,0.5,60,NA,NA,NA,NA,""
10120,30,6,0.3,54.00000381,NA,NA,NA,NA,""
10122,30,6,0.4,72,NA,NA,NA,NA,""
10121,30,7,0.4,84,NA,NA,NA,NA,""
10116,30,8,0.3,72,NA,NA,NA,NA,""
10115,30,8,0.4,96,NA,NA,NA,NA,""
10114,30,8,0.4,96,NA,NA,NA,NA,""
10113,30,6,0.4,72,NA,NA,NA,NA,""
10123,30,8,0.8,192,NA,NA,NA,NA,""
10132,20,8,1.2,192,NA,NA,NA,NA,""
10168,30,8,1,240,NA,NA,NA,NA,""
10188,30,8,0.8,192,NA,NA,NA,NA,""
10187,30,4,1.1,132,NA,NA,NA,NA,""
10186,30,5,0.9,135,NA,NA,NA,NA,""
10185,30,5,0.8,120,NA,NA,NA,NA,""
10184,30,5,0.8,120,NA,NA,NA,NA,""
10209,30,5,0.9,135,NA,NA,NA,NA,""
10216,30,8,0.9,216,NA,NA,NA,NA,""
10215,30,4,1,120,NA,NA,NA,NA,""
10214,30,5,0.8,120,NA,NA,NA,NA,""
10213,30,5,0.6,90,NA,NA,NA,NA,""
10210,30,4,1,120,NA,NA,NA,NA,""
10211,30,5,1,150,NA,NA,NA,NA,""
10212,30,5,1,150,NA,NA,NA,NA,""
10246,30,8,1,240,NA,NA,NA,NA,""
10242,30,5,0.8,120,NA,NA,NA,NA,""
10245,30,4,1.2,144,NA,NA,NA,NA,""
10244,30,5,0.9,135,NA,NA,NA,NA,""
10243,30,5,0.8,120,NA,NA,NA,NA,""
10241,30,4,1,120,NA,NA,NA,NA,""
10240,28,4,1,112,NA,NA,NA,NA,""
10239,28,5,0.9,126,NA,NA,NA,NA,""
10273,30,8,1,240,NA,NA,NA,NA,""
10252,29,5,0.7,101.5,NA,NA,NA,NA,""
10272,30,4,0.9,108,NA,NA,NA,NA,""
10270,30,5,0.5,75,NA,NA,NA,NA,""
10254,28,5,0.8,112,NA,NA,NA,NA,""
10268,30,5,0.8,120,NA,NA,NA,NA,""
10269,30,5,0.9,135,NA,NA,NA,NA,""
10292,30,5,0.9,135,NA,NA,NA,NA,""
10291,28,5,1,140,NA,NA,NA,NA,""
10290,25,5,0.8,100,NA,NA,NA,NA,""
10297,30,8,1,240,NA,NA,NA,NA,""
10296,30,4,1.2,144,NA,NA,NA,NA,""
10295,30,5,0.9,135,NA,NA,NA,NA,""
10294,30,5,0.6,90,NA,NA,NA,NA,""
10293,30,5,0.5,75,NA,NA,NA,NA,""
10298,26,5,0.8,104,NA,NA,NA,NA,""
10299,30,5,0.8,120,NA,NA,NA,NA,""
10305,30,8,0.9,216,NA,NA,NA,NA,""
10300,30,5,0.7,105,NA,NA,NA,NA,""
10304,30,4,0.6,72,NA,NA,NA,NA,""
10303,30,5,0.5,75,NA,NA,NA,NA,""
10302,30,5,0.5,75,NA,NA,NA,NA,""
10301,30,4,0.6,72,NA,NA,NA,NA,""
10313,30,8,0.8,192,NA,NA,NA,NA,""
10309,30,5,0.7,105,NA,NA,NA,NA,""
10312,30,4,1,120,NA,NA,NA,NA,""
10311,30,5,0.5,75,NA,NA,NA,NA,""
10310,30,5,0.4,60,NA,NA,NA,NA,""
10306,23,5,0.8,92,NA,NA,NA,NA,""
10307,30,5,0.9,135,NA,NA,NA,NA,""
10308,30,5,0.8,120,NA,NA,NA,NA,""
10321,30,8,1,240,NA,NA,NA,NA,""
10320,30,4,1.2,144,NA,NA,NA,NA,""
10319,30,5,0.8,120,NA,NA,NA,NA,""
10318,30,5,0.6,90,NA,NA,NA,NA,""
10317,30,5,0.5,75,NA,NA,NA,NA,""
10314,24,5,0.7,84,NA,NA,NA,NA,""
10315,30,5,0.8,120,NA,NA,NA,NA,""
10316,30,5,0.8,120,NA,NA,NA,NA,""
10322,24,5,0.7,84,NA,NA,NA,NA,""
10323,28,5,0.7,98,NA,NA,NA,NA,""
10324,30,5,0.6,90,NA,NA,NA,NA,""
10329,30,8,0.5,120,NA,NA,NA,NA,""
10328,30,4,0.9,108,NA,NA,NA,NA,""
10327,30,5,0.6,90,NA,NA,NA,NA,""
10326,30,5,0.4,60,NA,NA,NA,NA,""
10325,30,5,0.6,90,NA,NA,NA,NA,""
10337,30,4,0.7,84,NA,NA,NA,NA,""
10336,30,5,0.4,60,NA,NA,NA,NA,""
10335,30,5,0.4,60,NA,NA,NA,NA,""
10331,24,5,0.7,84,NA,NA,NA,NA,""
10332,27,5,0.7,94.5,NA,NA,NA,NA,""
10333,30,5,0.7,105,NA,NA,NA,NA,""
10334,30,5,0.5,75,NA,NA,NA,NA,""
10339,23,5,0.6,69,NA,NA,NA,NA,""
10341,30,5,0.6,90,NA,NA,NA,NA,""
10345,30,4,0.8,96,NA,NA,NA,NA,""
10344,30,5,0.8,120,NA,NA,NA,NA,""
10343,30,5,0.7,105,NA,NA,NA,NA,""
10342,30,5,0.6,90,NA,NA,NA,NA,""
10356,24,5,0.6,72,NA,NA,NA,NA,""
10359,30,5,0.5,75,NA,NA,NA,NA,""
10362,30,4,0.8,96,NA,NA,NA,NA,""
10361,30,5,0.4,60,NA,NA,NA,NA,""
10360,30,5,0.4,60,NA,NA,NA,NA,""
10358,30,5,0.4,60,NA,NA,NA,NA,""
10357,28,5,0.6,84,NA,NA,NA,NA,""
10372,30,5,0.5,75,NA,NA,NA,NA,""
10373,30,5,0.4,60,NA,NA,NA,NA,""
10376,30,4,0.7,84,NA,NA,NA,NA,""
10375,30,5,0.6,90,NA,NA,NA,NA,""
10374,30,5,0.5,75,NA,NA,NA,NA,""
10371,27,5,0.6,81,NA,NA,NA,NA,""
10370,23,5,0.5,57.5,NA,NA,NA,NA,""
10393,30,4,1.1,132,NA,NA,NA,NA,""
10392,30,5,0.8,120,NA,NA,NA,NA,""
10391,30,5,0.8,120,NA,NA,NA,NA,""
10390,30,5,0.7,105,NA,NA,NA,NA,""
10389,30,5,0.4,60,NA,NA,NA,NA,""
10388,27,5,0.5,67.5,NA,NA,NA,NA,""
10409,30,4,0.8,96,NA,NA,NA,NA,""
10408,30,5,0.9,135,NA,NA,NA,NA,""
10407,30,5,0.7,105,NA,NA,NA,NA,""
10405,30,5,0.3,45,NA,NA,NA,NA,""
10404,26.5,5,0.5,66.25,NA,NA,NA,NA,""
10403,21.5,5,0.3,32.25,NA,NA,NA,NA,""
10419,21,5,0.5,52.5,NA,NA,NA,NA,""
10420,26,5,0.5,65,NA,NA,NA,NA,""
10421,30,5,0.4,60,NA,NA,NA,NA,""
10422,30,5,0.8,120,NA,NA,NA,NA,""
10425,30,4,1.2,144,NA,NA,NA,NA,""
10424,30,5,0.5,75,NA,NA,NA,NA,""
10423,30,5,0.5,75,NA,NA,NA,NA,""
10445,30,5,0.8,120,NA,NA,NA,NA,""
10444,30,5,0.6,90,NA,NA,NA,NA,""
10443,26,5,0.8,104,NA,NA,NA,NA,""
10442,21,5,0.6,63.00000381,NA,NA,NA,NA,""
10448,30,4,1.2,144,NA,NA,NA,NA,""
10447,30,4,1,120,NA,NA,NA,NA,""
10446,30,5,1,150,NA,NA,NA,NA,""
10456,30,4,0.9,108,NA,NA,NA,NA,""
10455,30,5,0.8,120,NA,NA,NA,NA,""
7679,30,5,0.9,135,NA,NA,NA,NA,""
10453,22,5,1,110,NA,NA,NA,NA,""
10459,30,4,1.1,132,NA,NA,NA,NA,""
10458,30,5,0.9,135,NA,NA,NA,NA,""
10457,30,5,0.9,135,NA,NA,NA,NA,""
10500,30,5,0.7,105,NA,NA,NA,NA,""
10482,30,5,0.6,90,NA,NA,NA,NA,""
10483,30,5,1,150,NA,NA,NA,NA,""
10498,10,8,1.2,96,NA,NA,NA,NA,""
10521,30,4,0.4,48,NA,NA,NA,NA,""
10522,30,8,0.4,96,NA,NA,NA,NA,""
10523,30,8,0.4,96,NA,NA,NA,NA,""
10516,30,8,0.4,96,NA,NA,NA,NA,""
10524,30,8,0.9,216,NA,NA,NA,NA,""
10515,30,8,0.6,144,NA,NA,NA,NA,""
10514,30,8,0.6,144,NA,NA,NA,NA,""
10513,30,8,0.6,144,NA,NA,NA,NA,""
10520,20,8,1.2,192,NA,NA,NA,NA,""
10519,20,6,0.3,36,NA,NA,NA,NA,""
10518,30,6,0.6,108.0000076,NA,NA,NA,NA,""
10517,30,6,0.6,108.0000076,NA,NA,NA,NA,""
10540,30,4,0.3,36,NA,NA,NA,NA,""
10541,2,8,0.6,9.600000381,NA,NA,NA,NA,""
10542,30,5,0.7,105,NA,NA,NA,NA,""
10543,30,6,0.2,36,NA,NA,NA,NA,""
10544,30,6,0.8,144,NA,NA,NA,NA,""
10545,30,5,0.9,135,NA,NA,NA,NA,""
10547,30,8,0.8,192,NA,NA,NA,NA,""
10548,30,8,1.1,264,NA,NA,NA,NA,""
10553,16,8,1.2,153.6000061,NA,NA,NA,NA,""
10549,30,8,0.5,120,NA,NA,NA,NA,""
10550,30,8,0.7,168,NA,NA,NA,NA,""
10551,30,6,0.4,72,NA,NA,NA,NA,""
10559,30,4,0.3,36,NA,NA,NA,NA,""
10560,13,7,0.5,45.5,NA,NA,NA,NA,""
10561,30,6,0.8,144,NA,NA,NA,NA,""
10562,30,6,0.3,54.00000381,NA,NA,NA,NA,""
10564,30,8,0.7,168,NA,NA,NA,NA,""
10565,30,8,0.7,168,NA,NA,NA,NA,""
10566,30,8,0.6,144,NA,NA,NA,NA,""
10563,30,8,0.9,216,NA,NA,NA,NA,""
10567,30,8,0.5,120,NA,NA,NA,NA,""
10571,15,8,1.2,144,NA,NA,NA,NA,""
10570,22,6,0.6,79.20000458,NA,NA,NA,NA,""
10569,30,5,0.8,120,NA,NA,NA,NA,""
10568,30,5,0.9,135,NA,NA,NA,NA,""
10572,30,4,0.5,60,NA,NA,NA,NA,""
10573,8,8,1.2,76.80000305,NA,NA,NA,NA,""
10574,17,8,1.2,163.2000122,NA,NA,NA,NA,""
10575,30,8,0.8,192,NA,NA,NA,NA,""
10577,30,5,0.9,135,NA,NA,NA,NA,""
10578,30,6,0.9,162,NA,NA,NA,NA,""
10579,30,6,0.7,126,NA,NA,NA,NA,""
10576,10,8,1.3,104,NA,NA,NA,NA,""
10580,30,6,0.8,144,NA,NA,NA,NA,""
10584,10,8,1.2,96,NA,NA,NA,NA,""
10583,30,5,0.7,105,NA,NA,NA,NA,""
10582,15,4,0.9,54,NA,NA,NA,NA,""
10581,19,4,0.9,68.40000153,NA,NA,NA,NA,""
10596,30,5,0.5,75,NA,NA,NA,NA,""
10585,30,4,0.3,36,NA,NA,NA,NA,""
10587,18,4,0.5,36,NA,NA,NA,NA,""
10586,30,6,0.7,126,NA,NA,NA,NA,""
10589,30,5,0.2,30,NA,NA,NA,NA,""
10590,30,8,1.1,264,NA,NA,NA,NA,""
10595,30,5,0.6,90,NA,NA,NA,NA,""
10594,30,8,0.7,168,NA,NA,NA,NA,""
10593,30,5,0.4,60,NA,NA,NA,NA,""
10592,30,8,0.7,168,NA,NA,NA,NA,""
10591,30,6,0.6,108.0000076,NA,NA,NA,NA,""
10607,30,4,0.6,72,NA,NA,NA,NA,""
10609,30,6,0.7,126,NA,NA,NA,NA,""
10610,30,8,0.4,96,NA,NA,NA,NA,""
10611,30,8,0.8,192,NA,NA,NA,NA,""
10827,30,8,0.6,144,NA,NA,NA,NA,""
10616,30,6,0.6,108.0000076,NA,NA,NA,NA,""
10615,30,6,0.5,90,NA,NA,NA,NA,""
10619,20,8,1.1,176,NA,NA,NA,NA,""
10613,30,6,0.7,126,NA,NA,NA,NA,""
10612,30,5,0.6,90,NA,NA,NA,NA,""
10629,30,5,0.4,60,NA,NA,NA,NA,""
10628,30,6,0.4,72,NA,NA,NA,NA,""
10627,30,5,0.5,75,NA,NA,NA,NA,""
10634,30,8,0.9,216,NA,NA,NA,NA,""
10697,30,4,1.2,144,NA,NA,NA,NA,""
10696,30,5,0.9,135,NA,NA,NA,NA,""
10695,30,5,0.8,120,NA,NA,NA,NA,""
10694,30,5,0.8,120,NA,NA,NA,NA,""
10731,30,8,1.2,288,NA,NA,NA,NA,""
10727,30,5,0.7,105,NA,NA,NA,NA,""
10730,30,4,1.3,156,NA,NA,NA,NA,""
10729,30,5,1,150,NA,NA,NA,NA,""
10728,30,5,0.8,120,NA,NA,NA,NA,""
10725,30,5,0.7,105,NA,NA,NA,NA,""
10724,30,5,0.7,105,NA,NA,NA,NA,""
10723,23,5,0.7,80.5,NA,NA,NA,NA,""
10754,22,5,0.8,88,NA,NA,NA,NA,""
10755,28,5,0.8,112,NA,NA,NA,NA,""
10756,30,5,0.9,135,NA,NA,NA,NA,""
10761,30,4,1.1,132,NA,NA,NA,NA,""
10759,30,5,0.7,105,NA,NA,NA,NA,""
10757,30,5,0.6,90,NA,NA,NA,NA,""
10758,30,5,0.6,90,NA,NA,NA,NA,""
10762,30,8,1.1,264,NA,NA,NA,NA,""
10781,24,5,0.6,72,NA,NA,NA,NA,""
10782,29,5,0.7,101.5,NA,NA,NA,NA,""
10787,30,4,1,120,NA,NA,NA,NA,""
10788,30,8,0.7,168,NA,NA,NA,NA,""
10784,30,5,0.9,135,NA,NA,NA,NA,""
10786,30,4,1.2,144,NA,NA,NA,NA,""
10785,30,4,1,120,NA,NA,NA,NA,""
10783,30,5,0.6,90,NA,NA,NA,NA,""
10810,24,5,0.8,96,NA,NA,NA,NA,""
10843,30,4,1.1,132,NA,NA,NA,NA,""
10815,30,4,1.3,156,NA,NA,NA,NA,""
10816,30,8,0.9,216,NA,NA,NA,NA,""
10814,30,5,0.9,135,NA,NA,NA,NA,""
10813,30,5,0.8,120,NA,NA,NA,NA,""
10811,29,5,0.6,87,NA,NA,NA,NA,""
10812,30,5,0.7,105,NA,NA,NA,NA,""
10832,30,5,0.4,60,NA,NA,NA,NA,""
10831,29,5,0.4,58,NA,NA,NA,NA,""
10830,22,5,0.7,77,NA,NA,NA,NA,""
10833,30,5,0.6,90,NA,NA,NA,NA,""
10834,30,5,0.6,90,NA,NA,NA,NA,""
10835,30,5,0.6,90,NA,NA,NA,NA,""
10836,30,4,0.8,96,NA,NA,NA,NA,""
10846,27,5,0.9,121.5,NA,NA,NA,NA,""
10847,30,5,0.8,120,NA,NA,NA,NA,""
10851,25,4,1.1,110,NA,NA,NA,NA,""
10850,30,5,0.9,135,NA,NA,NA,NA,""
10849,30,5,0.9,135,NA,NA,NA,NA,""
10848,30,5,0.8,120,NA,NA,NA,NA,""
10845,21,5,0.4,42,NA,NA,NA,NA,""
10857,30,5,0.6,90,NA,NA,NA,NA,""
10856,26,5,0.7,91,NA,NA,NA,NA,""
10855,21,5,0.6,63.00000381,NA,NA,NA,NA,""
10861,30,4,1.1,132,NA,NA,NA,NA,""
10860,30,4,1.1,132,NA,NA,NA,NA,""
10859,30,4,0.9,108,NA,NA,NA,NA,""
10858,30,4,0.9,108,NA,NA,NA,NA,""
10852,22,5,0.7,77,NA,NA,NA,NA,""
10853,26,5,0.8,104,NA,NA,NA,NA,""
10862,30,5,0.7,105,NA,NA,NA,NA,""
10865,30,5,1.2,180,NA,NA,NA,NA,""
10854,30,5,0.8,120,NA,NA,NA,NA,""
10864,30,5,0.6,90,NA,NA,NA,NA,""
10869,30,5,0.5,75,NA,NA,NA,NA,""
10866,19,5,0.5,47.5,NA,NA,NA,NA,""
10867,24,5,0.7,84,NA,NA,NA,NA,""
10883,30,5,0.9,135,NA,NA,NA,NA,""
10879,30,4,1.1,132,NA,NA,NA,NA,""
10874,30,5,0.6,90,NA,NA,NA,NA,""
10873,30,5,0.4,60,NA,NA,NA,NA,""
10872,28,5,0.5,70,NA,NA,NA,NA,""
10882,30,4,0.9,108,NA,NA,NA,NA,""
10881,30,5,0.4,60,NA,NA,NA,NA,""
10880,30,5,0.4,60,NA,NA,NA,NA,""
10878,30,5,0.3,45,NA,NA,NA,NA,""
10877,30,5,0.7,105,NA,NA,NA,NA,""
10876,27,5,0.7,94.5,NA,NA,NA,NA,""
10875,21,5,0.5,52.5,NA,NA,NA,NA,""
10884,21,5,0.4,42,NA,NA,NA,NA,""
10885,26,5,0.5,65,NA,NA,NA,NA,""
10886,28,5,0.4,56,NA,NA,NA,NA,""
10887,30,5,0.7,105,NA,NA,NA,NA,""
10888,30,5,0.8,120,NA,NA,NA,NA,""
10889,30,5,0.9,135,NA,NA,NA,NA,""
10890,30,4,1.3,156,NA,NA,NA,NA,""
10894,30,5,0.5,75,NA,NA,NA,NA,""
10895,30,5,0.5,75,NA,NA,NA,NA,""
