"SalmGeneticRowID","FishGenID","GeneticID","Probability1","GeneticID2","Probability2","Comments_Salmon","Comments_SalmonDataUsage","RunID"
572,"2017Ad_plus-F_1289","Fall",0.9885,"LateFall",0.0075,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
573,"2017Ad_plus-F_129","Fall",0.9929,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
574,"2017Ad_plus-F_1290","Fall",0.9996,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
575,"2017Ad_plus-F_1291","Fall",0.9999,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
576,"2017Ad_plus-F_1292","Fall",1,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
577,"2017Ad_plus-F_1293","Fall",0.9636,"LateFall",0.0364,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
578,"2017Ad_plus-F_1294","Fall",0.9999,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
579,"2017Ad_plus-F_1295","Fall",0.7833,"LateFall",0.2167,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
580,"2017Ad_plus-F_1296","Fall",0.9707,"LateFall",0.0293,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
581,"2017Ad_plus-F_1297","Fall",0.8081,"LateFall",0.1918,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
582,"2017Ad_plus-F_1298","Fall",0.9998,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
583,"2017Ad_plus-F_1299","Fall",0.9961,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
584,"2017Ad_plus-F_130","Fall",0.9999,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
585,"2017Ad_plus-F_1300","Fall",0.9983,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
586,"2017Ad_plus-F_1301","Fall",1,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
587,"2017Ad_plus-F_131","Fall",0.9972,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
588,"2017Ad_plus-F_1311","Fall",1,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
589,"2017Ad_plus-F_1312","Fall",1,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
590,"2017Ad_plus-F_1313","Fall",1,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
591,"2017Ad_plus-F_1314","Fall",0.9999,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
592,"2017Ad_plus-F_1315","Fall",0.9602,"Spring",0.0333,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
593,"2017Ad_plus-F_1316","Fall",0.9957,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
594,"2017Ad_plus-F_1317","Fall",1,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
595,"2017Ad_plus-F_1318","Fall",1,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
596,"2017Ad_plus-F_1319","Fall",0.9985,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
597,"2017Ad_plus-F_132","Fall",0.9913,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
598,"2017Ad_plus-F_1320","Fall",0.6584,"LateFall",0.3416,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
599,"2017Ad_plus-F_1321","Fall",0.9281,"LateFall",0.0718,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
600,"2017Ad_plus-F_1322","Fall",1,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
601,"2017Ad_plus-F_1323","Fall",0.9868,"LateFall",0.0132,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
602,"2017Ad_plus-F_1324","LateFall",0.8609,"Fall",0.0138,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
603,"2017Ad_plus-F_1325","Fall",0.9541,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
604,"2017Ad_plus-F_1326","Fall",0.9992,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
605,"2017Ad_plus-F_1327","Fall",0.9928,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
606,"2017Ad_plus-F_1328","Fall",1,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
607,"2017Ad_plus-F_1329","LateFall",0.8547,"Fall",0.1433,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
608,"2017Ad_plus-F_133","Fall",0.9987,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
609,"2017Ad_plus-F_1330","Fall",0.933,"LateFall",0.0485,"3rd: S. Prob: .0184","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
610,"2017Ad_plus-F_1331","Fall",0.9896,"LateFall",0.0104,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
611,"2017Ad_plus-F_1332","Fall",0.9995,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
612,"2017Ad_plus-F_1333","Fall",0.542,"LateFall",0.458,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
613,"2017Ad_plus-F_1334","Fall",0.9984,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
614,"2017Ad_plus-F_1335","Fall",0.9793,"LateFall",0.0207,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
615,"2017Ad_plus-F_1336","Fall",1,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
616,"2017Ad_plus-F_1337","Fall",0.9975,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
617,"2017Ad_plus-F_1338","LateFall",0.6796,"Fall",0.3202,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
618,"2017Ad_plus-F_1339","Fall",0.5538,"Spring",0.4462,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
619,"2017Ad_plus-F_134","Fall",0.9996,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
620,"2017Ad_plus-F_135","Fall",0.9955,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
621,"2017Ad_plus-F_136","Fall",0.5991,"LateFall",0.3219,"3rd: S. Prob: .0789","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
622,"2017Ad_plus-F_137","Fall",0.9909,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
623,"2017Ad_plus-F_1374","Fall",1,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
624,"2017Ad_plus-F_1375","Fall",1,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
625,"2017Ad_plus-F_1376","Fall",1,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
626,"2017Ad_plus-F_1377","LateFall",0.9474,"Fall",0.0524,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
627,"2017Ad_plus-F_1378","LateFall",0.9238,"Fall",0.0755,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
628,"2017Ad_plus-F_1379","Fall",0.9998,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
629,"2017Ad_plus-F_138","Fall",1,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
630,"2017Ad_plus-F_1380","Fall",0.9993,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
631,"2017Ad_plus-F_1381","LateFall",0.5779,"Fall",0.4119,"3rd: S. Prob: .0102","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
632,"2017Ad_plus-F_1382","Fall",0.9996,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
633,"2017Ad_plus-F_1383","Fall",0.9997,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
634,"2017Ad_plus-F_1384","Fall",0.9566,"LateFall",0.0434,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
635,"2017Ad_plus-F_1385","Fall",0.9997,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
636,"2017Ad_plus-F_1386","Fall",0.997,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
637,"2017Ad_plus-F_1387","Fall",0.9267,"LateFall",0.0733,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
638,"2017Ad_plus-F_1388","Fall",0.9947,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
639,"2017Ad_plus-F_1389","Fall",0.9929,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
640,"2017Ad_plus-F_139","Fall",0.9933,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
641,"2017Ad_plus-F_1390","Fall",1,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
642,"2017Ad_plus-F_1391","Fall",0.8435,"LateFall",0.1557,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
643,"2017Ad_plus-F_1392","Fall",0.9756,"LateFall",0.0237,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
644,"2017Ad_plus-F_1393","Fall",0.891,"LateFall",0.109,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
645,"2017Ad_plus-F_140","Fall",0.996,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
646,"2017Ad_plus-F_1402","Fall",0.577,"LateFall",0.423,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
647,"2017Ad_plus-F_1403","Fall",0.9901,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
648,"2017Ad_plus-F_1404","Fall",0.9587,"LateFall",0.0413,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
649,"2017Ad_plus-F_1405","Fall",1,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
650,"2017Ad_plus-F_1406","Fall",0.9041,"LateFall",0.0951,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
651,"2017Ad_plus-F_1407","Fall",0.9973,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
652,"2017Ad_plus-F_1408","Fall",0.9964,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
653,"2017Ad_plus-F_1409","Fall",0.7528,"LateFall",0.2472,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
654,"2017Ad_plus-F_141","Fall",1,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
655,"2017Ad_plus-F_1410","Fall",0.9228,"LateFall",0.0772,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
656,"2017Ad_plus-F_1411","Fall",0.9753,"LateFall",0.0247,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
657,"2017Ad_plus-F_1412","Fall",1,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
658,"2017Ad_plus-F_1413","Fall",1,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
659,"2017Ad_plus-F_1414","Fall",0.9996,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
660,"2017Ad_plus-F_1415","Fall",0.9514,"LateFall",0.0486,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
661,"2017Ad_plus-F_1416","Fall",0.996,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
662,"2017Ad_plus-F_1417","Fall",1,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
663,"2017Ad_plus-F_1418","Fall",0.9981,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
664,"2017Ad_plus-F_1419","Fall",0.9982,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
665,"2017Ad_plus-F_142","Fall",1,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
666,"2017Ad_plus-F_1420","Fall",0.9982,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
667,"2017Ad_plus-F_1421","Fall",0.9994,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
668,"2017Ad_plus-F_1422","Fall",0.9833,"LateFall",0.0167,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
669,"2017Ad_plus-F_1423","Fall",0.9992,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
670,"2017Ad_plus-F_143","Fall",1,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
671,"2017Ad_plus-F_1437","Fall",0.9831,"LateFall",0.0169,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
672,"2017Ad_plus-F_1438","Fall",0.9957,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
673,"2017Ad_plus-F_1439","Fall",1,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
674,"2017Ad_plus-F_144","Fall",1,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
675,"2017Ad_plus-F_1440","Fall",0.7167,"LateFall",0.2833,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
676,"2017Ad_plus-F_1441","Fall",0.983,"LateFall",0.0167,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
677,"2017Ad_plus-F_1442","Fall",1,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
678,"2017Ad_plus-F_1443","Fall",0.8619,"LateFall",0.1381,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
679,"2017Ad_plus-F_1444","Fall",0.8949,"LateFall",0.1052,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
680,"2017Ad_plus-F_1445","Fall",0.9917,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
681,"2017Ad_plus-F_1446","Fall",0.9926,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
682,"2017Ad_plus-F_1447","Fall",0.9547,"LateFall",0.0453,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
